id,from_account_id,to_account_id,amount,txn_date,data_source,created_at
TX001340,AC000113,AC000062,318744.97,2025-05-14T10:57:23Z,SYNTHETIC,2026-09-07T05:25:48.947186Z
TX001341,AC000159,AC000087,201268.49,2025-11-05T09:55:51Z,SYNTHETIC,2026-09-07T05:25:48.947197Z
TX001342,AC000326,AC000358,453564.53,2024-08-05T17:18:22Z,SYNTHETIC,2026-09-07T05:25:48.947207Z
TX001343,AC000029,AC000168,38536.25,2025-04-28T00:56:59Z,SYNTHETIC,2026-09-07T05:25:48.947217Z
TX001344,AC000034,AC000202,475095.15,2024-10-25T01:53:35Z,SYNTHETIC,2026-09-07T05:25:48.947227Z
TX001345,AC000010,AC000201,466287.4,2024-04-12T06:22:58Z,SYNTHETIC,2026-09-07T05:25:48.947238Z
TX001346,AC000109,AC000326,486555.75,2025-02-28T19:02:12Z,SYNTHETIC,2026-09-07T05:25:48.947248Z
TX001347,AC000232,AC000249,354793.83,2025-12-05T11:29:36Z,SYNTHETIC,2026-09-07T05:25:48.947258Z
TX001348,AC000064,AC000171,6725.56,2026-02-23T06:55:46Z,SYNTHETIC,2026-09-07T05:25:48.947267Z
TX001349,AC000180,AC000156,466920.45,2024-10-20T10:29:56Z,SYNTHETIC,2026-09-07T05:25:48.947276Z
TX001350,AC000343,AC000009,35963.27,2025-06-27T23:31:43Z,SYNTHETIC,2026-09-07T05:25:48.947285Z
TX001351,AC000069,AC000218,379558.74,2024-12-22T07:55:25Z,SYNTHETIC,2026-09-07T05:25:48.947295Z
TX001352,AC000273,AC000215,196180.6,2026-02-15T05:41:40Z,SYNTHETIC,2026-09-07T05:25:48.947303Z
TX001353,AC000105,AC000214,405138.43,2024-05-31T00:17:09Z,SYNTHETIC,2026-09-07T05:25:48.947312Z
TX001354,AC000238,AC000354,226589.55,2024-07-26T16:28:14Z,SYNTHETIC,2026-09-07T05:25:48.947322Z
TX001355,AC000298,AC000085,457866.08,2026-04-09T23:10:54Z,SYNTHETIC,2026-09-07T05:25:48.947334Z
TX001356,AC000290,AC000186,60562.1,2025-02-09T12:16:12Z,SYNTHETIC,2026-09-07T05:25:48.947344Z
TX001357,AC000024,AC000074,27679.11,2026-04-17T23:08:30Z,SYNTHETIC,2026-09-07T05:25:48.947353Z
TX001358,AC000025,AC000314,496478.5,2024-11-06T13:18:33Z,SYNTHETIC,2026-09-07T05:25:48.947363Z
TX001359,AC000188,AC000176,461489.06,2025-03-20T12:23:44Z,SYNTHETIC,2026-09-07T05:25:48.947372Z
TX001360,AC000136,AC000170,472907.04,2025-07-14T07:50:20Z,SYNTHETIC,2026-09-07T05:25:48.947382Z
TX001361,AC000160,AC000079,221224.24,2024-04-12T07:08:56Z,SYNTHETIC,2026-09-07T05:25:48.947393Z
TX001362,AC000210,AC000229,282779.65,2026-01-04T03:20:58Z,SYNTHETIC,2026-09-07T05:25:48.947403Z
TX001363,AC000211,AC000234,16330.04,2026-01-13T16:37:09Z,SYNTHETIC,2026-09-07T05:25:48.947412Z
TX001364,AC000115,AC000283,388881.97,2025-10-02T21:30:31Z,SYNTHETIC,2026-09-07T05:25:48.947422Z
TX001365,AC000332,AC000094,228665.9,2025-04-15T06:37:36Z,SYNTHETIC,2026-09-07T05:25:48.947431Z
TX001366,AC000188,AC000247,312134.4,2025-09-23T00:50:25Z,SYNTHETIC,2026-09-07T05:25:48.947441Z
TX001367,AC000336,AC000076,433519.41,2026-04-13T19:22:42Z,SYNTHETIC,2026-09-07T05:25:48.947451Z
TX001368,AC000007,AC000392,100493.23,2026-03-28T15:38:05Z,SYNTHETIC,2026-09-07T05:25:48.947460Z
TX001369,AC000110,AC000085,301730.78,2026-05-21T22:36:52Z,SYNTHETIC,2026-09-07T05:25:48.947470Z
TX001370,AC000211,AC000067,288891.3,2024-04-08T13:08:45Z,SYNTHETIC,2026-09-07T05:25:48.947479Z
TX001371,AC000359,AC000090,209882.9,2026-08-07T19:28:19Z,SYNTHETIC,2026-09-07T05:25:48.947488Z
TX001372,AC000162,AC000318,61410.78,2025-05-31T17:18:29Z,SYNTHETIC,2026-09-07T05:25:48.947498Z
TX001373,AC000039,AC000351,227702.76,2026-08-18T22:19:47Z,SYNTHETIC,2026-09-07T05:25:48.947508Z
TX001374,AC000083,AC000218,165655.12,2025-04-06T02:46:37Z,SYNTHETIC,2026-09-07T05:25:48.947518Z
TX001375,AC000346,AC000156,200238.47,2024-07-29T07:45:56Z,SYNTHETIC,2026-09-07T05:25:48.947528Z
TX001376,AC000089,AC000181,186616.81,2024-08-17T10:42:08Z,SYNTHETIC,2026-09-07T05:25:48.947536Z
TX001377,AC000178,AC000090,457951.58,2026-03-13T12:23:28Z,SYNTHETIC,2026-09-07T05:25:48.947546Z
TX001378,AC000122,AC000360,225434.67,2025-04-23T11:34:15Z,SYNTHETIC,2026-09-07T05:25:48.947556Z
TX001379,AC000245,AC000065,37455.11,2025-01-29T10:31:29Z,SYNTHETIC,2026-09-07T05:25:48.947565Z
TX001380,AC000262,AC000106,431070.07,2025-02-16T12:03:29Z,SYNTHETIC,2026-09-07T05:25:48.947578Z
TX001381,AC000145,AC000005,358777.37,2024-11-23T08:08:16Z,SYNTHETIC,2026-09-07T05:25:48.947587Z
TX001382,AC000171,AC000208,99878.72,2025-05-28T04:20:17Z,SYNTHETIC,2026-09-07T05:25:48.947597Z
TX001383,AC000100,AC000169,475732.07,2024-07-17T06:15:54Z,SYNTHETIC,2026-09-07T05:25:48.947605Z
TX001384,AC000263,AC000117,356230.69,2026-04-06T21:04:50Z,SYNTHETIC,2026-09-07T05:25:48.947615Z
TX001385,AC000178,AC000179,151340.76,2024-07-23T20:55:12Z,SYNTHETIC,2026-09-07T05:25:48.947624Z
TX001386,AC000048,AC000088,421333.66,2025-12-16T00:35:55Z,SYNTHETIC,2026-09-07T05:25:48.947635Z
TX001387,AC000171,AC000312,471805.05,2025-01-08T10:47:26Z,SYNTHETIC,2026-09-07T05:25:48.947660Z
TX001388,AC000271,AC000257,66380.92,2026-01-02T20:50:32Z,SYNTHETIC,2026-09-07T05:25:48.947674Z
TX001389,AC000040,AC000299,305546.5,2026-03-23T18:24:24Z,SYNTHETIC,2026-09-07T05:25:48.947683Z
TX001390,AC000135,AC000016,255021.58,2024-11-04T11:27:20Z,SYNTHETIC,2026-09-07T05:25:48.947692Z
TX001391,AC000345,AC000101,126511.43,2026-06-03T07:05:46Z,SYNTHETIC,2026-09-07T05:25:48.947702Z
TX001392,AC000270,AC000198,261225.86,2024-06-12T15:03:29Z,SYNTHETIC,2026-09-07T05:25:48.947712Z
TX001393,AC000186,AC000046,10884.02,2024-05-11T08:42:21Z,SYNTHETIC,2026-09-07T05:25:48.947721Z
TX001394,AC000058,AC000285,490836.6,2024-04-16T02:35:05Z,SYNTHETIC,2026-09-07T05:25:48.947731Z
TX001395,AC000299,AC000219,133477.9,2024-10-05T22:58:33Z,SYNTHETIC,2026-09-07T05:25:48.947740Z
TX001396,AC000358,AC000361,236936.39,2025-02-20T03:55:35Z,SYNTHETIC,2026-09-07T05:25:48.947751Z
TX001397,AC000092,AC000302,367019.59,2024-10-29T17:45:09Z,SYNTHETIC,2026-09-07T05:25:48.947762Z
TX001398,AC000315,AC000058,227321.48,2024-02-02T01:08:15Z,SYNTHETIC,2026-09-07T05:25:48.947772Z
TX001399,AC000271,AC000325,109268.95,2024-12-15T13:48:52Z,SYNTHETIC,2026-09-07T05:25:48.947782Z
TX001400,AC000098,AC000074,7794.48,2024-06-12T03:36:06Z,SYNTHETIC,2026-09-07T05:25:48.947793Z
TX001401,AC000300,AC000362,370756.36,2026-07-25T02:23:23Z,SYNTHETIC,2026-09-07T05:25:48.947802Z
TX001402,AC000196,AC000356,19986,2025-11-24T10:44:10Z,SYNTHETIC,2026-09-07T05:25:48.947812Z
TX001403,AC000227,AC000133,162818.1,2024-12-30T10:36:57Z,SYNTHETIC,2026-09-07T05:25:48.947822Z
TX001404,AC000197,AC000318,388830.95,2024-03-20T11:05:36Z,SYNTHETIC,2026-09-07T05:25:48.947831Z
TX001405,AC000236,AC000123,222155.91,2025-07-14T22:52:01Z,SYNTHETIC,2026-09-07T05:25:48.947840Z
TX001406,AC000287,AC000233,384004.42,2024-06-23T03:21:30Z,SYNTHETIC,2026-09-07T05:25:48.947856Z
TX001407,AC000113,AC000152,16954.14,2026-03-28T01:33:39Z,SYNTHETIC,2026-09-07T05:25:48.947864Z
TX001408,AC000106,AC000062,31298.58,2024-11-25T05:59:20Z,SYNTHETIC,2026-09-07T05:25:48.947874Z
TX001409,AC000273,AC000003,443964.84,2025-05-10T01:29:47Z,SYNTHETIC,2026-09-07T05:25:48.947883Z
TX001410,AC000199,AC000342,482672.3,2024-10-20T14:25:15Z,SYNTHETIC,2026-09-07T05:25:48.947893Z
TX001411,AC000142,AC000068,244507.1,2024-11-03T19:20:59Z,SYNTHETIC,2026-09-07T05:25:48.947903Z
TX001412,AC000247,AC000021,332622.15,2026-03-31T03:01:17Z,SYNTHETIC,2026-09-07T05:25:48.947912Z
TX001413,AC000163,AC000184,341241.83,2024-01-15T13:49:37Z,SYNTHETIC,2026-09-07T05:25:48.947922Z
TX001414,AC000108,AC000296,127178.57,2024-07-16T08:52:34Z,SYNTHETIC,2026-09-07T05:25:48.947932Z
TX001415,AC000221,AC000064,65461.15,2026-06-25T10:05:41Z,SYNTHETIC,2026-09-07T05:25:48.947942Z
TX001416,AC000334,AC000176,89161.91,2024-01-21T11:16:11Z,SYNTHETIC,2026-09-07T05:25:48.947952Z
TX001417,AC000065,AC000107,459722.54,2024-03-18T16:24:14Z,SYNTHETIC,2026-09-07T05:25:48.947962Z
TX001418,AC000246,AC000342,381304.83,2024-08-09T15:41:14Z,SYNTHETIC,2026-09-07T05:25:48.947974Z
TX001419,AC000017,AC000325,454344.38,2025-04-13T23:32:29Z,SYNTHETIC,2026-09-07T05:25:48.947985Z
TX001420,AC000219,AC000025,398148.55,2024-02-04T14:03:22Z,SYNTHETIC,2026-09-07T05:25:48.947995Z
TX001421,AC000126,AC000054,166046.7,2025-09-08T00:08:18Z,SYNTHETIC,2026-09-07T05:25:48.948004Z
TX001422,AC000034,AC000005,332696.49,2024-02-06T17:35:34Z,SYNTHETIC,2026-09-07T05:25:48.948013Z
TX001423,AC000196,AC000049,145085.28,2024-10-13T15:49:39Z,SYNTHETIC,2026-09-07T05:25:48.948023Z
TX001424,AC000294,AC000124,41614.72,2025-11-29T19:56:02Z,SYNTHETIC,2026-09-07T05:25:48.948032Z
TX001425,AC000300,AC000031,372060.94,2026-02-27T16:05:56Z,SYNTHETIC,2026-09-07T05:25:48.948042Z
TX001426,AC000053,AC000210,422793.29,2026-04-07T11:12:41Z,SYNTHETIC,2026-09-07T05:25:48.948052Z
TX001427,AC000261,AC000185,222363.76,2025-01-28T02:23:56Z,SYNTHETIC,2026-09-07T05:25:48.948062Z
TX001428,AC000156,AC000284,108234.06,2024-10-13T08:19:51Z,SYNTHETIC,2026-09-07T05:25:48.948071Z
TX001429,AC000237,AC000315,39584.55,2025-06-13T12:24:34Z,SYNTHETIC,2026-09-07T05:25:48.948081Z
TX001430,AC000280,AC000220,485713.41,2025-07-17T14:06:22Z,SYNTHETIC,2026-09-07T05:25:48.948092Z
TX001431,AC000159,AC000326,450689.14,2026-07-16T22:17:10Z,SYNTHETIC,2026-09-07T05:25:48.948102Z
TX001432,AC000338,AC000133,28088.66,2024-02-18T20:13:50Z,SYNTHETIC,2026-09-07T05:25:48.948111Z
TX001433,AC000032,AC000190,253150.98,2024-02-28T01:53:34Z,SYNTHETIC,2026-09-07T05:25:48.948119Z
TX001434,AC000026,AC000186,463512.81,2026-05-21T10:59:02Z,SYNTHETIC,2026-09-07T05:25:48.948129Z
TX001435,AC000037,AC000111,285188.26,2026-02-20T08:34:27Z,SYNTHETIC,2026-09-07T05:25:48.948139Z
TX001436,AC000332,AC000231,496668.34,2024-06-24T13:51:21Z,SYNTHETIC,2026-09-07T05:25:48.948149Z
TX001437,AC000175,AC000038,483777.34,2024-11-11T00:11:37Z,SYNTHETIC,2026-09-07T05:25:48.948158Z
TX001438,AC000220,AC000102,106740.36,2024-11-21T01:53:43Z,SYNTHETIC,2026-09-07T05:25:48.948168Z
TX001439,AC000259,AC000022,122925.03,2026-02-22T04:02:24Z,SYNTHETIC,2026-09-07T05:25:48.948180Z
TX001440,AC000111,AC000088,313168.03,2025-01-11T15:04:53Z,SYNTHETIC,2026-09-07T05:25:48.948190Z
TX001441,AC000247,AC000359,403882.84,2025-06-21T07:42:55Z,SYNTHETIC,2026-09-07T05:25:48.948199Z
TX001442,AC000339,AC000096,208071.7,2025-04-05T11:29:45Z,SYNTHETIC,2026-09-07T05:25:48.948209Z
TX001443,AC000100,AC000097,356110.39,2026-01-03T19:43:30Z,SYNTHETIC,2026-09-07T05:25:48.948219Z
TX001444,AC000051,AC000247,107158.85,2025-02-03T17:33:53Z,SYNTHETIC,2026-09-07T05:25:48.948229Z
TX001445,AC000268,AC000326,28853.64,2025-03-19T08:40:40Z,SYNTHETIC,2026-09-07T05:25:48.948239Z
TX001446,AC000283,AC000194,368744.48,2024-08-22T05:43:21Z,SYNTHETIC,2026-09-07T05:25:48.948249Z
TX001447,AC000238,AC000345,285880.29,2026-06-19T05:30:29Z,SYNTHETIC,2026-09-07T05:25:48.948258Z
TX001448,AC000095,AC000050,461988.09,2025-10-15T15:53:14Z,SYNTHETIC,2026-09-07T05:25:48.948268Z
TX001449,AC000313,AC000083,17276.6,2025-06-10T22:49:56Z,SYNTHETIC,2026-09-07T05:25:48.948277Z
TX001450,AC000319,AC000021,474875.88,2024-05-05T07:49:09Z,SYNTHETIC,2026-09-07T05:25:48.948290Z
TX001451,AC000069,AC000108,361713.08,2026-08-30T00:48:08Z,SYNTHETIC,2026-09-07T05:25:48.948299Z
TX001452,AC000362,AC000196,190691.31,2024-03-23T13:50:22Z,SYNTHETIC,2026-09-07T05:25:48.948308Z
TX001453,AC000107,AC000029,155314.73,2024-09-23T18:21:35Z,SYNTHETIC,2026-09-07T05:25:48.948317Z
TX001454,AC000229,AC000200,358758.14,2026-06-08T02:21:46Z,SYNTHETIC,2026-09-07T05:25:48.948326Z
TX001455,AC000124,AC000141,401660.51,2026-02-18T20:30:05Z,SYNTHETIC,2026-09-07T05:25:48.948336Z
TX001456,AC000162,AC000273,201303.89,2024-11-30T23:14:21Z,SYNTHETIC,2026-09-07T05:25:48.948345Z
TX001457,AC000069,AC000246,328592.2,2024-03-31T15:57:12Z,SYNTHETIC,2026-09-07T05:25:48.948354Z
TX001458,AC000322,AC000168,118577.91,2025-09-10T18:48:53Z,SYNTHETIC,2026-09-07T05:25:48.948388Z
TX001459,AC000181,AC000087,174309.42,2026-07-08T00:47:39Z,SYNTHETIC,2026-09-07T05:25:48.948398Z
TX001460,AC000206,AC000102,54593.59,2025-08-16T06:52:49Z,SYNTHETIC,2026-09-07T05:25:48.948408Z
TX001461,AC000185,AC000206,420997.39,2025-02-16T15:39:42Z,SYNTHETIC,2026-09-07T05:25:48.948418Z
TX001462,AC000351,AC000302,119334.83,2024-01-17T16:23:43Z,SYNTHETIC,2026-09-07T05:25:48.948428Z
TX001463,AC000087,AC000356,435339.61,2024-01-08T17:23:43Z,SYNTHETIC,2026-09-07T05:25:48.948438Z
TX001464,AC000280,AC000144,260318.99,2025-11-20T19:24:52Z,SYNTHETIC,2026-09-07T05:25:48.948447Z
TX001465,AC000006,AC000064,81784.72,2024-11-10T21:02:34Z,SYNTHETIC,2026-09-07T05:25:48.948457Z
TX001466,AC000281,AC000274,423576.86,2025-12-13T09:37:56Z,SYNTHETIC,2026-09-07T05:25:48.948467Z
TX001467,AC000074,AC000167,363594.88,2024-06-13T21:26:48Z,SYNTHETIC,2026-09-07T05:25:48.948476Z
TX001468,AC000070,AC000138,320723.07,2024-12-21T08:39:24Z,SYNTHETIC,2026-09-07T05:25:48.948486Z
TX001469,AC000300,AC000051,436033.63,2024-05-01T02:41:36Z,SYNTHETIC,2026-09-07T05:25:48.948496Z
TX001470,AC000045,AC000062,447420.3,2024-04-20T23:38:48Z,SYNTHETIC,2026-09-07T05:25:48.948506Z
TX001471,AC000305,AC000364,295191.95,2024-12-22T17:46:28Z,SYNTHETIC,2026-09-07T05:25:48.948516Z
TX001472,AC000239,AC000109,466576.54,2025-04-08T14:21:01Z,SYNTHETIC,2026-09-07T05:25:48.948527Z
TX001473,AC000233,AC000208,486321.4,2025-09-19T09:09:20Z,SYNTHETIC,2026-09-07T05:25:48.948547Z
TX001474,AC000258,AC000146,60074.34,2025-04-14T14:00:02Z,SYNTHETIC,2026-09-07T05:25:48.948558Z
TX001475,AC000221,AC000243,474098.02,2026-05-08T16:21:07Z,SYNTHETIC,2026-09-07T05:25:48.948567Z
TX001476,AC000037,AC000119,208112.65,2025-01-07T10:28:47Z,SYNTHETIC,2026-09-07T05:25:48.948577Z
TX001477,AC000190,AC000332,49753.64,2025-05-09T10:18:04Z,SYNTHETIC,2026-09-07T05:25:48.948587Z
TX001478,AC000121,AC000304,8853.53,2024-01-19T22:07:27Z,SYNTHETIC,2026-09-07T05:25:48.948598Z
TX001479,AC000291,AC000202,146361.41,2024-03-25T12:03:54Z,SYNTHETIC,2026-09-07T05:25:48.948608Z
TX001480,AC000164,AC000187,179310.17,2024-01-12T18:04:13Z,SYNTHETIC,2026-09-07T05:25:48.948617Z
TX001481,AC000321,AC000086,53644.14,2026-01-17T13:04:15Z,SYNTHETIC,2026-09-07T05:25:48.948627Z
TX001482,AC000290,AC000118,79727.18,2024-08-28T23:33:21Z,SYNTHETIC,2026-09-07T05:25:48.948639Z
TX001483,AC000350,AC000303,65338.25,2024-05-12T00:11:51Z,SYNTHETIC,2026-09-07T05:25:48.948649Z
TX001484,AC000069,AC000285,361235.29,2024-09-01T18:06:37Z,SYNTHETIC,2026-09-07T05:25:48.948658Z
TX001485,AC000178,AC000213,413345.41,2025-05-23T22:32:23Z,SYNTHETIC,2026-09-07T05:25:48.948668Z
TX001486,AC000300,AC000361,339106.45,2024-04-17T19:46:19Z,SYNTHETIC,2026-09-07T05:25:48.948677Z
TX001487,AC000272,AC000176,334243.88,2025-09-29T17:37:20Z,SYNTHETIC,2026-09-07T05:25:48.948687Z
TX001488,AC000333,AC000060,156885.79,2024-11-21T22:28:51Z,SYNTHETIC,2026-09-07T05:25:48.948697Z
TX001489,AC000100,AC000306,265157.36,2025-04-01T23:56:16Z,SYNTHETIC,2026-09-07T05:25:48.948707Z
TX001490,AC000148,AC000201,199055.1,2025-06-11T22:42:32Z,SYNTHETIC,2026-09-07T05:25:48.948716Z
TX001491,AC000158,AC000263,418707.81,2025-04-25T13:53:54Z,SYNTHETIC,2026-09-07T05:25:48.948726Z
TX001492,AC000094,AC000231,58678.03,2025-02-12T00:55:24Z,SYNTHETIC,2026-09-07T05:25:48.948736Z
TX001493,AC000309,AC000025,326471.04,2026-01-13T11:09:44Z,SYNTHETIC,2026-09-07T05:25:48.948746Z
TX001494,AC000124,AC000208,270432.88,2025-10-25T05:52:13Z,SYNTHETIC,2026-09-07T05:25:48.948755Z
TX001495,AC000223,AC000217,302263.81,2024-07-28T23:53:53Z,SYNTHETIC,2026-09-07T05:25:48.948765Z
TX001496,AC000198,AC000283,375818.23,2024-06-12T22:16:30Z,SYNTHETIC,2026-09-07T05:25:48.948774Z
TX001497,AC000067,AC000314,102393.52,2026-08-17T05:04:16Z,SYNTHETIC,2026-09-07T05:25:48.948785Z
TX001498,AC000010,AC000216,249108.38,2025-05-13T11:58:40Z,SYNTHETIC,2026-09-07T05:25:48.948793Z
TX001499,AC000018,AC000153,11964.66,2025-12-03T03:11:55Z,SYNTHETIC,2026-09-07T05:25:48.948803Z
TX001500,AC000189,AC000160,316505.16,2025-08-04T18:50:49Z,SYNTHETIC,2026-09-07T05:25:48.948811Z
TX001501,AC000018,AC000123,53289.39,2024-06-07T02:03:58Z,SYNTHETIC,2026-09-07T05:25:48.948821Z
TX001502,AC000153,AC000349,148721.4,2026-03-17T15:17:56Z,SYNTHETIC,2026-09-07T05:25:48.948830Z
TX001503,AC000183,AC000217,141159.14,2025-06-17T10:16:04Z,SYNTHETIC,2026-09-07T05:25:48.948838Z
TX001504,AC000126,AC000066,252095.07,2025-10-08T07:30:00Z,SYNTHETIC,2026-09-07T05:25:48.948848Z
TX001505,AC000320,AC000064,164456.67,2025-04-12T06:14:04Z,SYNTHETIC,2026-09-07T05:25:48.948857Z
TX001506,AC000085,AC000233,53669.61,2026-03-03T01:27:46Z,SYNTHETIC,2026-09-07T05:25:48.948866Z
TX001507,AC000186,AC000320,379041.09,2025-02-12T12:20:54Z,SYNTHETIC,2026-09-07T05:25:48.948875Z
TX001508,AC000140,AC000100,421674.91,2026-03-15T21:14:14Z,SYNTHETIC,2026-09-07T05:25:48.948884Z
TX001509,AC000302,AC000250,322630.05,2024-03-15T16:32:07Z,SYNTHETIC,2026-09-07T05:25:48.948893Z
TX001510,AC000347,AC000181,445120.64,2025-01-17T00:35:40Z,SYNTHETIC,2026-09-07T05:25:48.948902Z
TX001511,AC000070,AC000102,466458.5,2024-03-31T00:14:56Z,SYNTHETIC,2026-09-07T05:25:48.948911Z
TX001512,AC000062,AC000093,310759.87,2025-04-22T21:28:29Z,SYNTHETIC,2026-09-07T05:25:48.948921Z
TX001513,AC000148,AC000185,228240,2024-08-29T07:29:52Z,SYNTHETIC,2026-09-07T05:25:48.948931Z
TX001514,AC000300,AC000286,443529.53,2025-10-23T20:37:23Z,SYNTHETIC,2026-09-07T05:25:48.948944Z
TX001515,AC000103,AC000306,482561.06,2024-06-17T15:27:09Z,SYNTHETIC,2026-09-07T05:25:48.948956Z
TX001516,AC000287,AC000224,208536.73,2025-01-23T13:10:12Z,SYNTHETIC,2026-09-07T05:25:48.948965Z
TX001517,AC000113,AC000039,68622.64,2025-09-10T10:30:10Z,SYNTHETIC,2026-09-07T05:25:48.948979Z
TX001518,AC000210,AC000318,225117.84,2024-01-16T16:03:53Z,SYNTHETIC,2026-09-07T05:25:48.948987Z
TX001519,AC000279,AC000352,153078.85,2026-01-12T13:08:48Z,SYNTHETIC,2026-09-07T05:25:48.948997Z
TX001520,AC000272,AC000351,16924.49,2026-02-11T23:28:08Z,SYNTHETIC,2026-09-07T05:25:48.949006Z
TX001521,AC000281,AC000077,189589.77,2025-11-10T17:23:59Z,SYNTHETIC,2026-09-07T05:25:48.949013Z
TX001522,AC000331,AC000081,235091.59,2024-08-21T21:57:43Z,SYNTHETIC,2026-09-07T05:25:48.949021Z
TX001523,AC000353,AC000216,317920.62,2024-06-28T19:42:40Z,SYNTHETIC,2026-09-07T05:25:48.949030Z
TX001524,AC000354,AC000171,374213.99,2025-06-17T08:31:17Z,SYNTHETIC,2026-09-07T05:25:48.949042Z
TX001525,AC000217,AC000234,327705.76,2026-04-10T17:54:58Z,SYNTHETIC,2026-09-07T05:25:48.949052Z
TX001526,AC000274,AC000197,227206.14,2026-03-28T10:00:16Z,SYNTHETIC,2026-09-07T05:25:48.949062Z
TX001527,AC000197,AC000205,348871.32,2024-12-20T14:47:10Z,SYNTHETIC,2026-09-07T05:25:48.949072Z
TX001528,AC000177,AC000210,91391.62,2025-05-19T01:59:21Z,SYNTHETIC,2026-09-07T05:25:48.949081Z
TX001529,AC000291,AC000344,41913.19,2024-09-17T19:43:56Z,SYNTHETIC,2026-09-07T05:25:48.949091Z
TX001530,AC000079,AC000352,200950.42,2024-09-19T15:04:07Z,SYNTHETIC,2026-09-07T05:25:48.949101Z
TX001531,AC000355,AC000306,23297.38,2024-10-02T01:48:11Z,SYNTHETIC,2026-09-07T05:25:48.949111Z
TX001532,AC000211,AC000111,368215.03,2026-02-20T15:38:43Z,SYNTHETIC,2026-09-07T05:25:48.949120Z
TX001533,AC000088,AC000156,321885.48,2025-08-02T03:49:30Z,SYNTHETIC,2026-09-07T05:25:48.949130Z
TX001534,AC000158,AC000068,107203.04,2025-12-18T00:46:06Z,SYNTHETIC,2026-09-07T05:25:48.949139Z
TX001535,AC000248,AC000068,67740.69,2025-10-07T17:49:41Z,SYNTHETIC,2026-09-07T05:25:48.949148Z
TX001536,AC000300,AC000137,7786.04,2026-08-03T15:02:24Z,SYNTHETIC,2026-09-07T05:25:48.949160Z
TX001537,AC000219,AC000028,264676.75,2026-08-12T10:32:39Z,SYNTHETIC,2026-09-07T05:25:48.949170Z
TX001538,AC000131,AC000327,85353.49,2025-10-16T10:20:30Z,SYNTHETIC,2026-09-07T05:25:48.949180Z
TX001539,AC000192,AC000037,15738.33,2026-08-29T23:10:01Z,SYNTHETIC,2026-09-07T05:25:48.949190Z
TX001540,AC000360,AC000185,123905.85,2026-06-24T22:59:36Z,SYNTHETIC,2026-09-07T05:25:48.949199Z
TX001541,AC000047,AC000115,241898.67,2024-03-01T23:19:12Z,SYNTHETIC,2026-09-07T05:25:48.949209Z
TX001542,AC000237,AC000088,149397.41,2025-08-10T12:57:57Z,SYNTHETIC,2026-09-07T05:25:48.949219Z
TX001543,AC000013,AC000205,457324.82,2025-09-18T18:28:05Z,SYNTHETIC,2026-09-07T05:25:48.949229Z
TX001544,AC000319,AC000074,400469.63,2026-05-06T18:54:56Z,SYNTHETIC,2026-09-07T05:25:48.949238Z
TX001545,AC000134,AC000218,284974.48,2025-06-20T11:52:50Z,SYNTHETIC,2026-09-07T05:25:48.949248Z
TX001546,AC000257,AC000067,185090.42,2024-01-02T19:25:03Z,SYNTHETIC,2026-09-07T05:25:48.949260Z
TX001547,AC000354,AC000258,296489.79,2025-06-04T22:39:18Z,SYNTHETIC,2026-09-07T05:25:48.949270Z
TX001548,AC000283,AC000206,466429.99,2026-08-11T10:49:20Z,SYNTHETIC,2026-09-07T05:25:48.949279Z
TX001549,AC000262,AC000231,454114.17,2026-07-02T12:16:50Z,SYNTHETIC,2026-09-07T05:25:48.949289Z
TX001550,AC000031,AC000174,233147.58,2026-06-01T19:04:10Z,SYNTHETIC,2026-09-07T05:25:48.949300Z
TX001551,AC000013,AC000197,11288.85,2024-12-30T01:11:56Z,SYNTHETIC,2026-09-07T05:25:48.949309Z
TX001552,AC000293,AC000257,280975.31,2025-03-19T23:16:36Z,SYNTHETIC,2026-09-07T05:25:48.949319Z
TX001553,AC000287,AC000165,352675.31,2026-02-13T20:44:27Z,SYNTHETIC,2026-09-07T05:25:48.949328Z
TX001554,AC000141,AC000276,22292.27,2026-07-13T10:56:36Z,SYNTHETIC,2026-09-07T05:25:48.949338Z
TX001555,AC000146,AC000169,124682.6,2024-10-04T06:54:09Z,SYNTHETIC,2026-09-07T05:25:48.949348Z
TX001556,AC000359,AC000263,227503.78,2026-01-06T21:20:33Z,SYNTHETIC,2026-09-07T05:25:48.949360Z
TX001557,AC000338,AC000110,99326.68,2026-02-07T18:26:51Z,SYNTHETIC,2026-09-07T05:25:48.949369Z
TX001558,AC000257,AC000202,99708.75,2025-06-18T21:56:54Z,SYNTHETIC,2026-09-07T05:25:48.949382Z
TX001559,AC000042,AC000306,22545.18,2024-05-12T12:58:33Z,SYNTHETIC,2026-09-07T05:25:48.949392Z
TX001560,AC000284,AC000025,70667.43,2025-11-26T01:38:45Z,SYNTHETIC,2026-09-07T05:25:48.949402Z
TX001561,AC000356,AC000279,105142.27,2024-05-16T01:04:56Z,SYNTHETIC,2026-09-07T05:25:48.949411Z
TX001562,AC000353,AC000029,458976.93,2026-08-16T01:10:23Z,SYNTHETIC,2026-09-07T05:25:48.949421Z
TX001563,AC000064,AC000016,391994.47,2025-11-04T01:20:25Z,SYNTHETIC,2026-09-07T05:25:48.949430Z
TX001564,AC000086,AC000336,15496.62,2024-10-16T09:23:14Z,SYNTHETIC,2026-09-07T05:25:48.949438Z
